206.196.184.89 - - [09/Apr/2016:21:28:31 +0000] "GET /favicon.ico HTTP/1.1" 404 - "http://54.165.196.151:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36"
206.196.184.89 - - [09/Apr/2016:21:29:45 +0000] "GET / HTTP/1.1" 200 - - "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36"
206.196.184.89 - - [09/Apr/2016:21:29:45 +0000] "GET /bower_components/bootstrap/dist/css/bootstrap.css HTTP/1.1" 304 - "http://54.165.196.151:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36"
206.196.184.89 - - [09/Apr/2016:21:29:45 +0000] "GET /bower_components/angular/angular.js HTTP/1.1" 304 - "http://54.165.196.151:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36"
206.196.184.89 - - [09/Apr/2016:21:29:45 +0000] "GET /bower_components/angular-route/angular-route.js HTTP/1.1" 304 - "http://54.165.196.151:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36"
206.196.184.89 - - [09/Apr/2016:21:29:45 +0000] "GET /bower_components/angular-resource/angular-resource.js HTTP/1.1" 304 - "http://54.165.196.151:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36"
206.196.184.89 - - [09/Apr/2016:21:29:45 +0000] "GET /js/controllers.js HTTP/1.1" 200 - "http://54.165.196.151:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36"
206.196.184.89 - - [09/Apr/2016:21:30:14 +0000] "GET / HTTP/1.1" 304 - - "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36"
206.196.184.89 - - [09/Apr/2016:21:30:14 +0000] "GET /bower_components/bootstrap/dist/css/bootstrap.css HTTP/1.1" 304 - "http://54.165.196.151:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36"
206.196.184.89 - - [09/Apr/2016:21:30:14 +0000] "GET /bower_components/angular/angular.js HTTP/1.1" 304 - "http://54.165.196.151:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36"
